repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/AlmasB/FXGL.git,39373edc876cb19bca07651b3e488eed1376f37d,"added test cases, refactor
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors exception handling in AssetLoader by replacing a verbose try-catch block that returned a dummy texture with a dedicated private helper function `loadFailed()` that throws a more descriptive IllegalArgumentException. This improves code structure, reduces duplication (removing redundant logging and return logic), and enhances maintainability—classic signs of technical debt reduction under HighComplexityDebt. The test cleanup (removing identity checks and a redundant test) further supports structural simplification rather than functional or performance changes.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/streetcomplete/StreetComplete.git,4dd6068d43326c09333d9f88595959d51550b723,"solve performance problem on deselecting all quests
",EnergySmell,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a monolithic `setAllVisible` method with repeated calls to `setVisible`, eliminating redundant logic and simplifying the `VisibleQuestTypeController` by removing the `onQuestTypeVisibilitiesChanged` helper and its `@Synchronized` wrapper. This reduces code duplication and improves maintainability by making the control flow more explicit and removing unnecessary synchronization overhead, aligning with refactoring to reduce technical debt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/streetcomplete/StreetComplete.git,21b4897967dc9163f98ed53aeb138fd2265407fd,"refactor layout setting
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes a redundant private method `setLayoutBasedOnInterfaceMode()` that duplicated logic already present inline in three call sites. The refactoring replaces indirect method calls with direct `when` expressions passed to `setLayout()`, reducing indirection and eliminating code duplication, which aligns with HighComplexityDebt reduction by simplifying control flow and improving maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/Kunzisoft/KeePassDX.git,c4062658ce6e180db0ee6cddf7802d87e5821f8b,"Fix search info parcelable
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes the `manualSelection` field from the Parcelable implementation (constructor, writeToParcel, and parcel constructor), and updates equals() and hashCode() to exclude it, indicating a refactoring to simplify the class's state and improve consistency of its data contract. This reduces complexity by eliminating redundant or inconsistent field handling in Parcelable logic, aligning with HighComplexityDebt as it improves code structure and maintainability of the Parcelable contract.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/Ehviewer-Overhauled/Ehviewer.git,2fed6104706cb3784ef188642cbe4b80bf1d40f9,"Cleanup listThumbSize pref
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a delegated property (`_listThumbSize by intPref(...)`) with a custom getter that manually caches the computed value (3 * pref) using a mutable flag (`LIST_THUMB_SIZE_INITED`) and a mutable variable (`LIST_THUMB_SIZE`). This refactors lazy initialization logic into a more explicit but less idiomatic pattern, likely to avoid repeated SharedPreferences access, but introduces stateful logic (mutable `LIST_THUMB_SIZE_INITED` and `LIST_THUMB_SIZE`) that increases complexity and reduces maintainability—classic signs of technical debt being partially addressed without full refactoring (e.g., to a proper cached property or singleton-initialized value).",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/zhanghai/MaterialFiles.git,da811cc7ddee39383828ed1c3f166d9b26571085,"[Refactor] Reorder code.
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit reorders code by moving the `displayWidth` and `displayHeight` properties from an earlier position to a later one, and similarly repositions the animation time properties (`shortAnimTime`, `mediumAnimTime`, `longAnimTime`) to group them together, indicating a structural refactoring to improve code organization and readability—consistent with reducing technical debt and improving code structure without changing functionality.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,56c19e57a9c062341c848975a150ca21d151006e,"Add help shortcut for source migration (closes #3951)
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes onCreateOptionsMenu, onOptionsItemSelected, and the init block that enabled menu handling, along with the HELP_URL constant and unused imports (Menu, MenuInflater, MenuItem, R, openInBrowser). This simplifies the controller by eliminating menu-related boilerplate and unused dependencies, reducing class complexity and improving maintainability—classic refactoring to reduce technical debt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,56c19e57a9c062341c848975a150ca21d151006e,"Add help shortcut for source migration (closes #3951)
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes onCreateOptionsMenu, onOptionsItemSelected, and the init block that enabled menu handling, along with the HELP_URL constant and unused imports (Menu, MenuInflater, MenuItem, R, openInBrowser). This simplifies the controller by eliminating unused menu-related code, reducing its responsibilities and improving cohesion—classic refactoring to reduce technical debt and simplify structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/LibChecker/LibChecker.git,36a93aa909cdac3e6d295b63f56b468d5345c277,"Remove resource id checks to accommodate aapt package id overrides (#720)

",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors resource ID validation logic by extracting a reusable `maybeResourceId` function and simplifying the `resIdToPath` function, reducing duplication and improving conditional clarity. The original code had duplicated ID validation logic in two places with inline checks; now it's centralized, lowering cyclomatic complexity and enhancing maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,7e972cab2b7f41bc350869c57dc2bd8730915322,"refactor: lazy initialize mAudioFocusRequest
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a lazy-initialized property `audioFocusRequest` with a mutable variable `mAudioFocusRequest` initialized to null, deferring its construction until runtime in `playSoundInternal()`. This change improves code structure by making the initialization logic explicit and conditional within the method, avoiding unnecessary object creation on older APIs and aligning initialization with usage context—reducing technical debt through clearer control flow and lifecycle alignment.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/google/iosched.git,022b0f12e47e8e3b40d84e02778fdb555b442df7,"refactor: simplify startup benchmark
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit replaces a verbose `measureRepeated` call with the more concise and purpose-built `measureStartup` API, removing redundant parameters (e.g., `compilationMode`, `metrics`, `setupBlock`) and simplifying the test setup. This reduces boilerplate, improves readability, and aligns with modern benchmarking best practices, indicating a refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/Ehviewer-Overhauled/Ehviewer.git,f57917e2b6908f35539ad7246f4ae8dc3a0b55e0,"Minor cleanup
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors the `save` method in `ArchivePageLoader.kt` by replacing a `runCatching` block with explicit `try-catch` blocks for `IOException`, improving control flow and error handling granularity. Additionally, the method now properly closes the `ParcelFileDescriptor` in a dedicated `try-catch` block, avoiding potential resource leaks and enhancing code clarity. The renaming of `getPreviewThumbKey` to `getImageKey` and its usage updates improve semantic accuracy and reduce misleading naming, contributing to better code readability and maintainability.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/mihonapp/mihon.git,2695a4d8c7fca617f513e0ac6fc92db230b0997a,"Update local source icon and differentiate from fallback source icon

Closes #8934
",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The commit replaces the local source icon with a new asset (ic_local_source) and removes the explicit LocalSource.ID check, consolidating fallback logic. It also swaps the handling of Result.Error and Result.Loading in ExtensionIcon, assigning the local source icon to error cases—suggesting a cleanup of redundant or duplicate icon resources (ic_default_source vs ic_local_source) to reduce APK size and simplify asset management, aligning with StorageBloatSmell's focus on reducing redundant resources.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/aniyomiorg/aniyomi.git,2695a4d8c7fca617f513e0ac6fc92db230b0997a,"Update local source icon and differentiate from fallback source icon

Closes #8934
",SecurityVulnerability,qwen3-coder-next:latest,StorageBloatSmell,"The commit replaces the local source icon with a new asset (ic_local_source) and removes the explicit LocalSource.ID check, consolidating fallback logic. It also swaps Result.Error and Result.Loading branches in ExtensionIcon to use ic_local_source for errors, indicating a resource optimization to reduce redundant or duplicate icon assets (e.g., removing ic_default_source usage in favor of ic_local_source for fallback cases), aligning with StorageBloatSmell as it reduces APK size and resource duplication.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,4f1375a63d730bc907b905b61838588a860808b6,"refactor: Implement Parcelable in UpdateInfo
",SecurityVulnerability,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes Parcelable implementation from UpdateInfo and replaces it with kotlinx.serialization for data transfer, eliminating dependency on Android's Parcelable mechanism. This refactoring simplifies the data class, reduces boilerplate (e.g., removing @Parcelize and parcelable() extension usage), and improves maintainability by standardizing serialization/deserialization via Json.encodeToString/decodeFromString, aligning with modern Kotlin multiplatform practices and reducing technical debt.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/libre-tube/LibreTube.git,1ff730606317132b2f1a57fc13edd6d373d31156,"cleanup
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit removes hardcoded default navigation bar items (defaultNavBarItems) and replaces them with a centralized constant (navBarItems), while also removing a dialog invocation that required app restart. This reduces duplication, improves maintainability, and simplifies the logic, aligning with refactoring to reduce technical debt and improve code structure.",,,,,,,,,,,,,,,,,,,,,,,
https://github.com/ankidroid/Anki-Android.git,f80c4e8a3ee66dcca590cd046c80f73423240a86,"refactor: Kotlin Cleanup: nullability
",HighComplexityDebt,qwen3-coder-next:latest,HighComplexityDebt,"The commit refactors nullability handling in the DeckDropDownAdapter class by explicitly marking the decks parameter as nullable (List<Deck?>?) and adding non-null assertions (!!) where previously implicit null safety was assumed. This is a Kotlin-specific cleanup to make nullability explicit, reducing technical debt by improving type safety and code clarity, aligning with the 'Kotlin Cleanup' intent and the @KotlinCleanup annotation.",,,,,,,,,,,,,,,,,,,,,,,
